FID,DWR_ID,Latitude,Longitude,OID_,IN_FID,NEAR_FID,NEAR_DIST,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE,OBJECTID,Shape_Leng,ID,gages,NHDWaterbo
124,MERINFCO,38.229168999999999,-103.683840000000000,124,124,1233770,0.000032206979726,-103.683840000000000,38.229168999999999,-103.683872202000000,38.229169569600003,178.986696902000010,1233770,0.032798497501100,975452, ,-9999
125,MEROUTCO,38.133889000000003,-103.758842000000000,125,125,1233821,0.000376811377310,-103.758842000000000,38.133889000000003,-103.758655676000000,38.133561478899999,-60.364776944900001,1233821,0.070663929435200,976120, ,-9999
126,SUGARCCO,38.263330000000003,-103.759670000000000,126,126,1233766,0.028689448779900,-103.759670000000000,38.263330000000003,-103.732434883000000,38.272348473999998,18.321464282000001,1233766,0.012687592686200,975330, ,-9999
127,HOEDITCO,37.250000000000000,-104.403336000000000,127,127,971802,0.001396821636470,-104.403336000000000,37.250000000000000,-104.403061919000000,37.248630331999998,-78.684148541200003,971802,0.041008469921800,938098, ,-9999
128,AMYCANCO,38.098616000000000,-102.750478000000000,128,128,1233108,0.008254580613410,-102.750478000000000,38.098616000000000,-102.743014484000000,38.095089807999997,-25.288730466800001,1233108,0.149016503224000,1596069, ,-9999
129,GACBFLCO,38.132500000000000,-103.095276000000000,129,129,1232829,0.000078279280669,-103.095276000000000,38.132500000000000,-103.095324555000000,38.132438599200000,-128.336547865999990,1232829,0.087536519104100,1594231, ,-9999
130,FTBDITCO,38.074249999999999,-102.837890000000000,130,130,1233031,0.000490449787566,-102.837890000000000,38.074249999999999,-102.837504284000000,38.073947074000003,-38.144681128499997,1233031,0.144107560322000,941020060, ,-9999
131,FTBAUGCO,38.086387999999999,-102.750832000000000,131,131,1233108,0.001399328352600,-102.750832000000000,38.086387999999999,-102.750999369000000,38.087777283100003,96.869403238100006,1233108,0.149016503224000,1596069, ,-9999
132,RIORESCO,37.721935000000002,-107.267565000000000,132,132,965513,0.001137071163020,-107.267565000000000,37.721935000000002,-107.267146154000000,37.720877881699998,-68.385810565499995,965513,0.030216277253000,17906283, ,-9999
133,PINDELCO,37.591670999999998,-106.450035000000000,133,133,967628,0.000194542999181,-106.450035000000000,37.591670999999998,-106.449870395000000,37.591774693100000,32.208955739799997,967628,0.012265224449000,17896115, ,-9999
134,ALATERCO,37.374729000000002,-106.334755000000000,134,134,967657,0.000003545686895,-106.334755000000000,37.374729000000002,-106.334752044000000,37.374730958500002,33.529001976499998,967657,0.060985402096400,17898807, ,-9999
135,LAJCAPCO,37.208897000000000,-106.188362000000000,135,135,968559,0.000128376351376,-106.188362000000000,37.208897000000000,-106.188277130000000,37.208800679600003,-48.616113895900000,968559,0.070279949840200,17898861, ,-9999
136,CONCONCO,37.103065999999998,-106.012244000000000,136,136,969130,0.002893340449700,-106.012244000000000,37.103065999999998,-106.011138278999990,37.100392276000001,-67.532414485900006,969130,0.035013634485900,17875505, ,-9999
137,MANDITCO,37.109175999999998,-106.009197000000000,137,137,969116,0.005819953945010,-106.009197000000000,37.109175999999998,-106.006016013000010,37.104302275999999,-56.868279214499999,969116,0.006140035054370,17875487, ,-9999
138,RIOTRICO,37.316119999999998,-105.742797999999990,138,138,968520,0.000350351940417,-105.742797999999990,37.316119999999998,-105.742450297000000,37.316163003000000,7.050388587110000,968520,0.043928729187500,17900363, ,-9999
139,ROMDITCO,37.089447000000000,-106.042250999999990,139,139,969131,0.003292515439380,-106.042250999999990,37.089447000000000,-106.041392879000000,37.086268275999998,-74.892684171300004,969131,0.012400722365700,17875509, ,-9999
140,TRITURCO,37.374732999999999,-105.295013000000000,140,140,970174,0.000259934330871,-105.295013000000000,37.374732999999999,-105.294903094000010,37.374968555999999,64.987227258800004,970174,0.107462439427000,17900353, ,-9999
141,UTEFTGCO,37.447223999999999,-105.425835000000010,141,141,970072,0.000063468546789,-105.425835000000010,37.447223999999999,-105.425775890000000,37.447200887100003,-21.356122308000000,970072,0.097556454335100,17900333, ,-9999
142,NORLUXCO,38.788319000000001,-107.739784000000000,142,142,1242778,0.000110314325966,-107.739784000000000,38.788319000000001,-107.739694399000000,38.788254649999999,-35.685293087700003,1242778,0.036385072439000,1337986, ,-9999
143,RLCGRJCO,39.030537000000002,-108.564814000000000,143,143,1339493,0.001673505972460,-108.564814000000000,39.030537000000002,-108.563359346000000,39.031364408100004,29.631248030100000,1339493,0.011714669445300,3229991, ,-9999
144,RLCGRJCO,39.030537000000002,-108.564814000000000,144,144,1339493,0.001673505972460,-108.564814000000000,39.030537000000002,-108.563359346000000,39.031364408100004,29.631248030100000,1339493,0.011714669445300,3229991, ,-9999
145,TCBWTCCO,39.510364000000003,-106.141748000000010,145,145,1346510,0.000762259903172,-106.141748000000010,39.510364000000003,-106.141680052000000,39.509604774600000,-84.885876449899996,1346510,0.020970201471000,1312989, ,-9999
146,PLACAMCO,39.183610999999999,-108.268333000000000,146,146,1339908,0.000003784685823,-108.268333000000000,39.183610999999999,-108.268332441000000,39.183614743100001,81.501932660700007,1339908,0.042875405411300,3179298,       09105000,-9999
147,DURPIPCO,37.343882000000001,-107.720620999999990,147,147,964964,0.003912567462060,-107.720620999999990,37.343882000000001,-107.719144435999990,37.340258749800000,-67.827887821100006,964964,0.031700288430800,17014779, ,-9999
148,FLOCANCO,37.312779999999997,-107.772004999999990,148,148,964962,0.000053211164572,-107.772004999999990,37.312779999999997,-107.772040022000000,37.312820061499998,131.159763276000010,964962,0.037573783812700,17014821, ,-9999
149,DOVCANCO,37.470820000000003,-108.530100000000000,149,149,961692,0.001790748834290,-108.530100000000000,37.470820000000003,-108.528309558999990,37.470786772200000,-1.063197612970000,961692,0.005480753557930,18385375, ,-9999
150,MVIDIVCO,37.470823000000003,-108.530096000000000,150,150,961692,0.001786805188640,-108.530096000000000,37.470823000000003,-108.528309502000000,37.470789845399999,-1.063197612840000,961692,0.005480753557930,18385375, ,-9999
151,UCANALCO,37.512489000000002,-108.597872000000000,151,151,962502,0.003691943153930,-108.597872000000000,37.512489000000002,-108.601023208000000,37.514412625600002,148.598406657000000,962502,0.013706672369000,3261243, ,-9999
152,PINDITCO,37.291935000000002,-108.035911000000000,152,152,964270,0.004872921034640,-108.035911000000000,37.291935000000002,-108.040341809000000,37.289906875000000,-155.404893644999990,964270,0.056177962694800,16998670, ,-9999
153,LITOSOCO,37.075555999999999,-106.811148000000000,153,153,966849,0.001631706493200,-106.811148000000000,37.075555999999999,-106.811836654000000,37.077035264000003,114.963778498000000,966849,0.046286357635100,17037067, ,-9999
154,LOSODVCO,37.077222999999996,-106.811154000000000,154,154,966849,0.000205163361655,-106.811154000000000,37.077222999999996,-106.811274502000000,37.077389046000000,125.968947222000000,966849,0.046286357635100,17037067, ,-9999
155,PLAKERCO,40.411926000000001,-104.562737000000000,155,155,1597349,0.000236572254741,-104.562737000000000,40.411926000000001,-104.562925663000000,40.411783266999997,-142.890668154000000,1597349,0.062742917357100,226565, ,-9999
156,BURCANCO,39.792206000000000,-104.966922000000000,156,156,1349479,0.000463013035854,-104.966922000000000,39.792206000000000,-104.967303150000010,39.792468879399998,145.405966255000010,1349479,0.049320075895100,229757, ,-9999
157,FIRBUCCO,39.808042000000000,-104.793862000000000,157,157,1349464,0.000096476990594,-104.793862000000000,39.808042000000000,-104.793958477000000,39.808042126499998,179.924885458000010,1349464,0.141381061099000,229717,       06720460,-9999
158,FULDITCO,39.878034999999997,-104.901647000000000,158,158,1597985,0.001875136444060,-104.901647000000000,39.878034999999997,-104.903156681000000,39.879147205000002,143.620359519999990,1597985,0.011761209563900,229561, ,-9999
159,PLAHENCO,39.921928000000001,-104.868866000000000,159,159,1597984,0.000023993907354,-104.868866000000000,39.921928000000001,-104.868877127999990,39.921949257199998,117.632325291000000,1597984,0.062214571901300,229493, ,-9999
160,BIGDAFCO,40.069149000000003,-104.831642000000000,160,160,1596968,0.000307023873583,-104.831642000000000,40.069149000000003,-104.831769442000000,40.068869675400002,-114.524824495000000,1596968,0.010758696627900,225687,       06720990,-9999
161,EVANS2CO,40.128312999999999,-104.815248999999990,161,161,1596984,0.000480058932025,-104.815248999999990,40.128312999999999,-104.815596316000000,40.127981596500000,-136.343039365000010,1596984,0.011206403027800,225573, ,-9999
162,WESDITCO,40.234428000000001,-104.874972000000000,162,162,1598075,0.010879374064600,-104.874972000000000,40.234428000000001,-104.864092626000000,40.234426972599998,-0.005410849181980,1598075,0.061316487129700,226531, ,-9999
163,CLAGRECO,40.417758999999997,-104.639961000000000,163,163,1597402,0.000305670523460,-104.639961000000000,40.417758999999997,-104.639858215000000,40.418046871000001,70.350778139900001,1597402,0.066322150670200,2903261, ,-9999
164,BTABESCO,40.378317000000003,-105.513887000000000,164,164,1599428,0.000115874637302,-105.513887000000000,40.378317000000003,-105.513914717000010,40.378429510899998,103.839139467000000,1599428,0.006076488404020,12936, ,-9999
165,BIGHILCO,40.385260000000002,-105.015260000000000,165,165,1598256,0.000138038404732,-105.015260000000000,40.385260000000002,-105.015136756999990,40.385197825600002,-26.770253492799998,1598256,0.009801943177710,940190144, ,-9999
166,HFCBBSCO,40.422204999999998,-105.226382000000000,166,166,1599400,0.000148124934837,-105.226382000000000,40.422204999999998,-105.226381911999990,40.422056875099997,-89.965933803100000,1599400,0.001584976308590,12674, ,-9999
167,HFCWASCO,40.419702000000001,-105.225548000000000,167,167,1599400,0.001922671746150,-105.225548000000000,40.419702000000001,-105.225033680000000,40.421554604000001,74.484279554400004,1599400,0.001584976308590,12674, ,-9999
168,GRELOVCO,40.398311999999997,-105.106647000000000,168,168,1598362,0.000372203865536,-105.106647000000000,40.398311999999997,-105.106684032000000,40.397941643000003,-95.710057495300006,1598362,0.006100183148310,12824, ,-9999
169,BTNFDRCO,40.433317000000002,-105.338879000000010,169,169,1599405,0.000382046411791,-105.338879000000010,40.433317000000002,-105.339072880000000,40.432987804000000,-120.495960188000000,1599405,0.009198422691300,12650, ,-9999
170,BTPPMCCO,40.420532000000001,-105.219987000000000,170,170,1599401,0.001575679631360,-105.219987000000000,40.420532000000001,-105.220864027000000,40.421841041500002,123.821161210000000,1599401,0.011400381479600,12676, ,-9999
171,SVSLYOCO,40.217199999999998,-105.259161000000010,171,171,1598982,0.000802258649652,-105.259161000000010,40.217199999999998,-105.259697814000010,40.216603804000002,-131.999825410000000,1598982,0.004880053860810,2888654, ,-9999
172,BOSDELCO,39.931095999999997,-105.295838000000000,172,172,1599062,0.000486242123461,-105.295838000000000,39.931095999999997,-105.296055942000000,39.930661336100002,-116.629349863000000,1599062,0.021253464647500,2891588, ,-9999
173,MOFTUNCO,39.901653000000003,-105.645561000000000,173,173,1600183,0.000346352442169,-105.645561000000000,39.901653000000003,-105.645378171000000,39.901358834100002,-58.138368394499999,1600183,0.035146901151100,2891348, ,-9999
174,CLEGLKCO,39.718876000000002,-105.694447999999990,174,174,1347598,0.000032635236531,-105.694447999999990,39.718876000000002,-105.694415523000000,39.718872790200002,-5.644468042490000,1347598,0.010641573542700,2885242, ,-9999
175,NCCBLACO,39.748877000000000,-105.399716000000000,175,175,1348726,0.000133754482145,-105.399716000000000,39.748877000000000,-105.399582335999990,39.748872093999999,-2.102047544120000,1348726,0.017624250287700,2885552,       06718550,-9999
176,PLNRSDCO,39.429277999999996,-104.967778000000000,176,176,1349033,0.000093576243283,-104.967778000000000,39.429277999999996,-104.967857940000000,39.429229357099999,-148.679724679999990,1349033,0.033966161737800,191785, ,-9999
177,OHGJEFCO,39.391374999999996,-105.826121000000000,177,177,1347023,0.000452635990607,-105.826121000000000,39.391374999999996,-105.826444544000000,39.391058458000003,-135.626714349000000,1347023,0.110132774974000,5239372, ,-9999
178,PLAHARCO,38.967492000000000,-105.581390000000000,178,178,1347932,0.000173294086078,-105.581390000000000,38.967492000000000,-105.581318960999990,38.967650064399997,65.799485161600003,1347932,0.044860516537400,5241238, ,-9999
179,PIOHDGCO,40.084707000000002,-102.142141000000000,179,179,1593219,0.002971924873260,-102.142141000000000,40.084707000000002,-102.143308019000000,40.087440204000004,113.121434166000000,1593219,0.012619762638700,11712181, ,-9999
180,PIOSTLCO,40.056932000000003,-102.053251000000000,180,180,1593287,0.012807081363100,-102.053251000000000,40.056932000000003,-102.053206485000000,40.069739003999999,89.800850272600002,1593287,0.066714759881800,11713555,       06823000,-9999
181,PLAGRACO,39.457763000000000,-105.660011000000000,181,181,1347475,0.000432439776554,-105.660011000000000,39.457763000000000,-105.659893448000010,39.458179155800003,74.226531823700000,1347475,0.027191905363900,190273, ,-9999
182,ROBTUNCO,39.616930000000004,-106.046407000000000,182,182,1347874,0.003132297636080,-106.046407000000000,39.616930000000004,-106.046548392000010,39.613800895200001,-92.587215734599994,1347874,0.048688232452400,1313395, ,1312051
183,MONBMNCO,39.087499999999999,-104.879167000000000,183,183,1349593,0.000084641431701,-104.879167000000000,39.087499999999999,-104.879087764000000,39.087529761600003,20.586390311199999,1349593,0.056165624890800,1528177, ,-9999
184,SANCOLCO,38.788328000000000,-104.773861999999990,184,184,1235927,0.000061444373297,-104.773861999999990,38.788328000000000,-104.773870735000000,38.788388820400002,98.172575787699998,1235927,0.019042165334700,1529805,       07105600,-9999
185,UPBVCRCO,39.059190000000001,-104.952481000000010,185,185,1349665,0.001656883391730,-104.952481000000010,39.059190000000001,-104.953500834000000,39.060495833499999,127.989239258000000,1349665,0.067543108055300,1528171, ,-9999
186,MONRAMCO,38.974992000000000,-104.955537000000010,186,186,1349626,0.000260487693088,-104.955537000000010,38.974992000000000,-104.955471622000000,38.975244149799998,75.464264186899996,1349626,0.005206095757740,1529459,       07103797,-9999
187,TELSTOCO,38.438889000000003,-104.820832999999990,187,187,1236407,0.000246923981730,-104.820832999999990,38.438889000000003,-104.820586076000000,38.438888807399998,-0.044694821876700,1236407,0.010921409795600,950441,       07099238,-9999
188,BUSTUNCO,39.248320999999997,-106.470583000000000,188,188,1344994,0.000564520642415,-106.470583000000000,39.248320999999997,-106.470180012000000,39.247925672000001,-44.450252519899998,1344994,0.050080699576900,916805, ,-9999
189,HOMTUNCO,39.280555000000000,-106.440555000000000,189,189,1344991,0.000179085443065,-106.440555000000000,39.280555000000000,-106.440579953000000,39.280377661400003,-98.009257960699998,1344991,0.013325429119100,916793, ,-9999
190,LAKATLCO,39.063048000000002,-106.407804000000000,190,190,1344890,0.000070618416785,-106.407804000000000,39.063048000000002,-106.407757270000000,39.063100946299997,48.568855890999998,1344890,0.051730456377000,916859, ,-9999
191,LAKBTLCO,39.076103000000003,-106.310306000000000,191,191,1346050,0.002480375764170,-106.310306000000000,39.076103000000003,-106.308779836000000,39.078058271600000,52.026602997399998,1346050,0.038800898279600,916851, ,-9999
192,LFCBSLCO,39.253599999999999,-106.371137000000000,192,192,1345035,0.001251574712250,-106.371137000000000,39.253599999999999,-106.371446783000000,39.254812631000000,104.330466755000000,1345035,0.004181499843750,916979, ,-9999
193,ARK227CO,38.253889000000001,-104.595833000000000,193,193,1234422,0.001696572810510,-104.595833000000000,38.253889000000001,-104.595475093999990,38.252230608500000,-77.821470816700000,1234422,0.053152887050400,951131,       07099970,-9999
194,OXFDITCO,38.175553999999998,-104.142184000000000,194,194,1233823,0.001568366758360,-104.142184000000000,38.175553999999998,-104.142412214999990,38.177105674000003,98.366885381499998,1233823,0.065814902496500,974922, ,-9999
