,FID,DWR_ID,Latitude,Longitude,OID_,IN_FID,NEAR_FID,NEAR_DIST,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE,OBJECTID,Shape_Leng,ID,gages,NHDWaterbo
444,872,PLABAICO,39.388318,-105.475282,872,872,1348505,0.00712262656132,-105.475282,39.388318,-105.473582613,39.381401072,-76.1966679431,1348505,0.0279334026752,190443, ,-9999
445,873,CHIAUGCO,38.70773,-104.7157,873,873,1235903,0.00104074504305,-104.7157,38.70773,-104.716734178,38.7076132717,-173.560247819,1235903,0.00303391170294,1530083, ,-9999
446,874,CHIDITCO,38.70773,-104.7157,874,874,1235903,0.00104074504305,-104.7157,38.70773,-104.716734178,38.7076132717,-173.560247819,1235903,0.00303391170294,1530083, ,-9999
447,876,OWHALLCO,38.639077,-104.687946,876,876,1236167,0.00206616052561,-104.687946,38.639077,-104.686132447,38.6380870287,-28.6289707345,1236167,0.00223559174753,1530397, ,-9999
448,880,PUERESCO,38.27083,-104.725542,880,880,1235798,0.00204318581623,-104.725542,38.27083,-104.725591215,38.268787407,-91.3802388952,1235798,0.000785298024769,952685, ,-9999
449,884,ARKSALCO,38.54583,-106.010567,884,884,1239405,0.000294805573378,-106.010567,38.54583,-106.010591324,38.5461238004,94.7328414763,1239405,0.0231238327423,918765, ,-9999
450,885,ARKWELCO,38.502773,-105.939735,885,885,1238501,0.000102127117815,-105.939735,38.502773,-105.939739751,38.5028750165,92.6666404536,1238501,0.0259170517957,920371, ,-9999
451,888,CCBCCRCO,39.021939,-106.242804,888,888,1346052,1.2012669532e-05,-106.242804,39.021939,-106.242803453,39.0219510002,87.392247283,1346052,0.00490516351173,916869, ,-9999
452,897,SOAKTECO,38.522192,-106.011826,897,897,1239876,0.000224839954197,-106.011826,38.522192,-106.01182622,38.5219671602,-90.0561801831,1239876,0.0128708527238,918427, ,-9999
453,900,BOUTUNCO,39.277777,-106.436111,900,900,1344991,0.000955710588066,-106.436111,39.277777,-106.435516399,39.2785252195,51.526260628,1344991,0.0133254291191,916793, ,-9999
454,901,MTELFBCO,39.10222,-106.35333,901,901,1346051,0.0163868764421,-106.35333,39.10222,-106.353173279,39.085833873,-89.4520256019,1346051,0.00322972375204,916669, ,-9999
455,902,TWITUNCO,39.082213,-106.540585,902,902,1344955,0.000585045262998,-106.540585,39.082213,-106.540562635,39.0816283824,-87.8091422157,1344955,0.0420545671889,916695, ,-9999
456,903,ARKCANCO,38.433887,-105.25721,903,903,1237876,0.000129196885165,-105.25721,38.433887,-105.257222201,38.4340156195,95.4189817763,1237876,0.0194746123156,949105, ,-9999
457,904,ARKPORCO,38.388332,-105.016098,904,904,1237221,0.000599356323905,-105.016098,38.388332,-105.015767171,38.38883178,56.4974452653,1237221,0.0230124921125,949993, ,-9999
458,906,PISOUTCO,38.808245,-105.264762,906,906,1348790,0.0016189266013,-105.264762,38.808245,-105.266001937,38.8092859034,139.98718207,1348790,0.012204460974,947077, ,-9999
459,907,PISRESCO,38.806443,-105.264756,907,907,1348790,0.00207556437359,-105.264756,38.806443,-105.26639828,38.807712206,142.302014389,1348790,0.012204460974,947077, ,-9999
460,910,GRAWESCO,38.186111,-105.483612,910,910,1237535,0.000198128960109,-105.483612,38.186111,-105.483444468,38.1860052255,-32.267089016,1237535,0.0138290836686,921911, ,-9999
461,911,ARKNEPCO,38.18417,-104.173294,911,911,1233428,0.000479637007681,-104.173294,38.18417,-104.173257116,38.1846482167,85.5895609204,1233428,0.0268492573796,974916, ,-9999
462,913,BESDITCO,38.2603,-104.725899,913,913,1235817,0.00837070894455,-104.725899,38.2603,-104.726341478,38.268659006,93.0300806974,1235817,0.00888896083044,952543, ,1531545
463,914,CRBRLVCO,37.420013,-105.05278,914,914,969568,0.000273976700045,-105.05278,37.420013,-105.052995508,37.4201821735,141.868086322,969568,0.0315617334904,1427348, ,-9999
464,921,ARKROCCO,38.06445,-103.690789,921,921,1233411,0.004273318538,-103.690789,38.06445,-103.687986569,38.0676760858,49.0198564286,1233411,0.181913350005,976180, ,-9999
465,922,CATCANCO,38.124728,-103.942457,922,922,1233412,0.00147405043017,-103.942457,38.124728,-103.9423154,38.1261952335,84.4875489393,1233412,0.0110193173957,976162, ,-9999
466,924,OTECAFCO,38.138206,-104.034236,924,924,1233500,0.00257757146095,-104.034236,38.138206,-104.033567627,38.140695408,74.9712700235,1233500,0.018778797893,974958, ,-9999
467,926,PURFICCO,37.251873,-104.242409,926,926,971792,0.000378133428321,-104.242409,37.251873,-104.242419441,37.2522509893,91.5822335384,971792,0.0387358677687,938086, ,-9999
468,927,PURTRICO,37.170853,-104.509155,927,927,971075,9.0241735446e-05,-104.509155,37.170853,-104.509078545,37.1708050607,-32.088722189,971075,0.0290414194603,938144, ,-9999
469,934,HUDDITCO,37.869733,-105.444728,934,934,1238384,0.00128027605398,-105.444728,37.869733,-105.445436897,37.868666899,-123.621676033,1238384,0.0394003061153,17889762, ,-9999
470,935,HURREDCO,37.727783,-105.351395,935,935,969554,0.00124184790734,-105.351395,37.727783,-105.352265431,37.7286687401,134.500555299,969554,0.00692813966946,1424876, ,-9999
471,936,MEDDITCO,37.855084,-105.440638,936,936,1238389,0.000536869843676,-105.440638,37.855084,-105.440971272,37.8546630974,-128.372297818,1238389,0.0173223251961,17889776, ,-9999
472,940,DEDMOUCO,37.894851,-105.623727,940,940,1239288,0.000232651361293,-105.623727,37.894851,-105.623649468,37.8946316477,-70.5336098542,1239288,0.105177716257,17889746, ,-9999
473,941,MTNRESCO,37.393064,-105.393626,941,941,970172,0.000431304474185,-105.393626,37.393064,-105.393387189,37.393423156,56.3792102893,970172,0.00699369534229,17900347, ,-9999
474,942,MTNOUTCO,37.393064,-105.393626,942,942,970172,0.000431304474185,-105.393626,37.393064,-105.393387189,37.393423156,56.3792102893,970172,0.00699369534229,17900347, ,-9999
475,944,LELAHICO,38.896091,-107.794783,944,944,1342635,0.000193572610702,-107.794783,38.896091,-107.794964422,38.8960234994,-159.591609238,1342635,0.0269408087942,1337318, ,-9999
476,946,FAIRVWCO,38.490817,-107.769224,946,946,1243095,0.00788297052655,-107.769224,38.490817,-107.77011261,38.482984274,-96.4724395639,1243095,0.184465875249,9769770, ,-9999
477,947,IRNSTNCO,38.566302,-107.973326,947,947,1243699,7.5572282784e-05,-107.973326,38.566302,-107.973269539,38.5663522329,41.6593006827,1243699,0.0284180731986,9768086, ,-9999
478,948,UNCBRGCO,38.377952,-107.810129,948,948,1242938,9.4244358556e-05,-107.810129,38.377952,-107.81019914,38.3778890522,-138.09319073,1242938,0.0297219789775,9769182, ,-9999
479,949,UNCOLACO,38.601371,-107.983402,949,949,1243702,0.00166488406035,-107.983402,38.601371,-107.984893506,38.6006312383,-153.619376659,1243702,0.080798154498,9768064, ,-9999
480,950,UNCUPSCO,38.358051,-107.792355,950,950,1242936,0.000681007081468,-107.792355,38.358051,-107.791769502,38.3583987969,30.7111099115,1242936,0.0511359828007,9769790,       09147500,-9999
481,959,TROUTLVL,37.831386,-107.887016,959,959,1243185,0.000282155494363,-107.887016,37.831386,-107.886754111,37.8312809948,-21.8485002866,1243185,0.00380446045104,18377704, ,-9999
482,960,TROUTDWN,37.831386,-107.887015,960,960,1243185,0.000281227323222,-107.887015,37.831386,-107.886753973,37.8312813402,-21.848500286,1243185,0.00380446045104,18377704, ,-9999
483,975,PTMDTPCO,39.490983,-107.386367,975,975,1343463,0.0100663320178,-107.386367,39.490983,-107.38186081,39.499984405,63.4070123918,1343463,0.0378389764958,3175788, ,-9999
484,978,GRSVALCO,39.676923,-107.698395,978,978,1342073,7.9911613999e-05,-107.698395,39.676923,-107.698315154,39.6769262302,2.31665846101,1342073,0.00537394699869,3175100, ,-9999
485,979,MULTRICO,37.459721,-107.625275,979,979,964919,0.00556630476906,-107.625275,37.459721,-107.62740321,37.454577609,-112.478581012,964919,0.069031744837,17014743, ,-9999
486,980,PTMDGPCO,39.484433,-107.41805,980,980,1343415,0.00520594002148,-107.41805,39.484433,-107.412875477,39.485004072,6.29780492952,1343415,0.0253657866615,3180404, ,-9999
487,981,WSDRAVCO,39.331093,-107.580055,981,981,1341976,0.000109716165098,-107.580055,39.331093,-107.580139892,39.3310234951,-140.691363503,1341976,0.017645098992,3181162, ,-9999
488,982,BIGLKDCO,39.972684,-106.161113,982,982,1602475,0.000445581898788,-106.161113,39.972684,-106.160766279,39.972963871,38.9102494855,1602475,0.0065994086218,1236875, ,-9999
489,985,FRAJIMCO,39.886654,-105.757507,985,985,1600804,0.00484909947614,-105.757507,39.886654,-105.762224124,39.8855303847,-166.60186215,1600804,0.0547379048208,1239657,       09024000,-9999
490,986,GRARESCO,40.181925,-105.871121,986,986,1601941,0.007246240311,-105.871121,40.181925,-105.877622813,40.178725871,-153.801132454,1601941,0.0379747282903,1234575, ,1233515
491,987,SHARESCO,40.207209,-105.84141,987,987,1601574,0.000249999750546,-105.84141,40.207209,-105.84145417,40.2069629332,-100.176509942,1601574,0.00469102416447,1234501,       09015000,-9999
492,988,WILCANCO,40.147479,-105.933915,988,988,1601883,0.00221408696053,-105.933915,40.147479,-105.936127564,40.1473968964,-177.87485044,1601883,0.00489122897982,1234175, ,-9999
493,989,WILRESCO,40.146932,-105.942513,989,989,1601592,7.0335599917e-05,-105.942513,40.146932,-105.942560914,40.1468805085,-132.938652902,1601592,0.00578642494448,1234173, ,-9999
494,990,BULLCRCO,39.136091,-108.047846,990,990,1340921,0.000190413429755,-108.047846,39.136091,-108.047682808,39.136189111,31.0143434251,1340921,0.0382700810448,3178454, ,-9999
495,993,ORCHIDCO,39.116642,-108.320092,993,993,1340216,0.000565576488862,-108.320092,39.116642,-108.32064011,39.1167814719,165.723518567,1340216,0.00626442468398,3179658, ,-9999
496,994,SOCAMECO,39.101082,-108.144836,994,994,1340898,0.00263817810144,-108.144836,39.101082,-108.145871748,39.0986556425,-113.116348603,1340898,0.0737432548771,3178898, ,-9999
497,997,TLMTCKCO,40.918333,-108.78694,997,997,1707368,0.00013415347781,-108.78694,40.918333,-108.786925351,40.9181996487,-83.7310716272,1707368,0.030613707021,3415658, ,-9999
498,999,RIOMOUCO,37.12778,-107.034764,999,999,966854,0.000541614278666,-107.034764,37.12778,-107.034847344,37.1272448367,-98.8519073151,966854,0.0540147825583,17034497, ,-9999
499,1001,ELACASCO,37.62166,-107.8123,1001,1001,965433,0.0066355419987,-107.8123,37.62166,-107.808467876,37.616242875,-54.7240608565,965433,0.0100424110037,24652719, ,-9999
500,1002,ELBCASCO,39.741648,-105.433892,1002,1002,1348737,0.00191836544589,-105.433892,39.741648,-105.432083613,39.742288205,19.4949767064,1348737,0.0235967967822,2885190, ,-9999
501,1004,CASCANCO,37.621661,-107.812294,1004,1004,965433,0.00663289555011,-107.812294,37.621661,-107.808467876,37.616242875,-54.7713614706,965433,0.0100424110037,24652719, ,-9999
502,1005,CASRESCO,39.741648,-105.433892,1005,1005,1348737,0.00191836544589,-105.433892,39.741648,-105.432083613,39.742288205,19.4949767064,1348737,0.0235967967822,2885190, ,-9999
503,1006,FLOALECO,37.426666,-107.674444,1006,1006,965473,0.000350498867535,-107.674444,37.426666,-107.674707489,37.4264348658,-138.742559464,965473,0.00203125550539,17015265, ,17014523
504,1007,FLOBONCO,37.056667,-107.869789,1007,1007,964943,0.000242074709774,-107.869789,37.056667,-107.869916304,37.0568728979,121.727891894,964943,0.0503422812396,17015259, ,-9999
505,1009,SALTOXCO,37.139725,-107.753395,1009,1009,964956,0.00018148584237,-107.753395,37.139725,-107.753379317,37.1399058069,85.0426200859,964956,0.159452495031,17015255, ,-9999
506,1011,RF2ATOCO,37.384989,-108.522315,1011,1011,962453,0.00106302703308,-108.522315,37.384989,-108.521351454,37.3845399955,-24.9851260832,962453,0.0215206605955,3262981, ,-9999
507,1013,CHEREDCO,37.117498,-108.198685,1013,1013,962825,0.000457046607963,-108.198685,37.117498,-108.198227954,37.1174984053,0.05081342496,962825,0.0069724637831,16998772, ,-9999
508,1014,ENTDITCO,37.013885,-108.188973,1014,1014,962816,0.000278038703023,-108.188973,37.013885,-108.188775004,37.0140802004,44.5926676057,962816,0.056613202434,16998892, ,-9999
509,1015,HAYREDCO,37.176662,-108.137028,1015,1015,964285,0.00017579182045,-108.137028,37.176662,-108.136870749,37.1765834203,-26.5516271662,964285,0.0149682681368,16998722, ,-9999
510,1016,LPCDITCO,37.323889,-108.06202,1016,1016,964444,0.000676957401251,-108.06202,37.323889,-108.061356476,37.323754809,-11.4332776593,964444,0.0304672701693,16998656, ,-9999
511,1017,VOSDITCO,37.13917,-108.16222,1017,1017,962824,0.000218096755099,-108.16222,37.13917,-108.162378466,37.1393198487,136.601019756,962824,0.0512122539975,16998770, ,-9999
512,1018,JACCANCO,37.408328,-108.257589,1018,1018,963358,0.00412623145446,-108.257589,37.408328,-108.261570676,37.409410609,164.789124937,963358,0.0167770635078,16963977, ,-9999
513,1019,GROBGRCO,37.789779,-108.290556,1019,1019,1243878,3.8484002964e-05,-108.290556,37.789779,-108.29053729,37.7898126297,60.9104843489,1243878,0.0219316499562,18383667, ,-9999
514,1022,NAVBANCO,37.085289,-106.689476,1022,1022,966829,8.0981011771e-05,-106.689476,37.085289,-106.689556981,37.0852889357,-179.954491049,966829,0.0177550138892,17036347, ,-9999
